timestamp,cars.k,car.ksi,vandrivers,car_ksi
9/29/81,119,1632,10,7.398174
9/30/81,107,1687,12,7.4313
10/1/81,97,1508,6,7.319202
10/2/81,102,1507,12,7.31854
10/3/81,87,1385,8,7.234177
10/4/81,119,1632,10,7.398174
10/5/81,107,1687,12,7.4313
10/6/81,97,1508,6,7.319202
10/7/81,102,1507,12,7.31854
10/8/81,87,1385,8,7.234177
10/9/81,119,1632,10,7.398174
10/10/81,107,1687,12,7.4313
10/11/81,97,1508,6,7.319202
10/12/81,102,1507,12,7.31854
10/13/81,87,1385,8,7.234177
10/14/81,119,1632,10,7.398174
10/15/81,107,1687,12,7.4313
10/16/81,97,1508,6,7.319202
10/17/81,102,1507,12,7.31854
10/18/81,87,1385,8,7.234177
10/19/81,119,1632,10,7.398174
10/20/81,107,1687,12,7.4313
10/21/81,97,1508,6,7.319202
10/22/81,102,1507,12,7.31854
10/23/81,87,1385,8,7.234177
10/24/81,119,1632,10,7.398174
10/25/81,107,1687,12,7.4313
10/26/81,97,1508,6,7.319202
10/27/81,102,1507,12,7.31854
10/28/81,87,1385,8,7.234177
10/29/81,119,1632,10,7.398174
10/30/81,107,1687,12,7.4313
10/31/81,97,1508,6,7.319202
11/1/81,102,1507,12,7.31854
11/2/81,87,1385,8,7.234177
11/3/81,119,1632,10,7.398174
11/4/81,107,1687,12,7.4313
11/5/81,97,1508,6,7.319202
11/6/81,102,1507,12,7.31854
11/7/81,87,1385,8,7.234177
11/8/81,119,1632,10,7.398174
11/9/81,107,1687,12,7.4313
11/10/81,97,1508,6,7.319202
11/11/81,102,1507,12,7.31854
11/12/81,87,1385,8,7.234177
11/13/81,119,1632,10,7.398174
11/14/81,107,1687,12,7.4313
11/15/81,97,1508,6,7.319202
11/16/81,102,1507,12,7.31854
11/17/81,87,1385,8,7.234177
11/18/81,119,1632,10,7.398174
11/19/81,107,1687,12,7.4313
11/20/81,97,1508,6,7.319202
11/21/81,102,1507,12,7.31854
11/22/81,87,1385,8,7.234177
11/23/81,119,1632,10,7.398174
11/24/81,107,1687,12,7.4313
11/25/81,97,1508,6,7.319202
11/26/81,102,1507,12,7.31854
11/27/81,87,1385,8,7.234177
11/28/81,119,1632,10,7.398174
11/29/81,107,1687,12,7.4313
11/30/81,97,1508,6,7.319202
12/1/81,102,1507,12,7.31854
12/2/81,87,1385,8,7.234177
12/3/81,119,1632,10,7.398174
12/4/81,107,1687,12,7.4313
12/5/81,97,1508,6,7.319202
12/6/81,102,1507,12,7.31854
12/7/81,87,1385,8,7.234177
12/8/81,119,1632,10,7.398174
12/9/81,107,1687,12,7.4313
12/10/81,97,1508,6,7.319202
12/11/81,102,1507,12,7.31854
12/12/81,87,1385,8,7.234177
12/13/81,119,1632,10,7.398174
12/14/81,107,1687,12,7.4313
12/15/81,97,1508,6,7.319202
12/16/81,102,1507,12,7.31854
12/17/81,87,1385,8,7.234177
12/18/81,119,1632,10,7.398174
12/19/81,107,1687,12,7.4313
12/20/81,97,1508,6,7.319202
12/21/81,102,1507,12,7.31854
12/22/81,87,1385,8,7.234177
12/23/81,119,1632,10,7.398174
12/24/81,107,1687,12,7.4313
12/25/81,97,1508,6,7.319202
12/26/81,102,1507,12,7.31854
12/27/81,87,1385,8,7.234177
12/28/81,119,1632,10,7.398174
12/29/81,107,1687,12,7.4313
12/30/81,97,1508,6,7.319202
12/31/81,102,1507,12,7.31854
1/1/82,87,1385,8,7.234177
1/2/82,119,1632,10,7.398174
1/3/82,107,1687,12,7.4313
1/4/82,97,1508,6,7.319202
1/5/82,102,1507,12,7.31854
1/6/82,87,1385,8,7.234177
1/7/82,119,1632,10,7.398174
1/8/82,107,1687,12,7.4313
1/9/82,97,1508,6,7.319202
1/10/82,102,1507,12,7.31854
1/11/82,87,1385,8,7.234177
1/12/82,119,1632,10,7.398174
1/13/82,107,1687,12,7.4313
1/14/82,97,1508,6,7.319202
1/15/82,102,1507,12,7.31854
1/16/82,87,1385,8,7.234177
1/17/82,119,1632,10,7.398174
1/18/82,107,1687,12,7.4313
1/19/82,97,1508,6,7.319202
1/20/82,102,1507,12,7.31854
1/21/82,87,1385,8,7.234177
1/22/82,119,1632,10,7.398174
1/23/82,107,1687,12,7.4313
1/24/82,97,1508,6,7.319202
1/25/82,102,1507,12,7.31854
1/26/82,87,1385,8,7.234177
1/27/82,119,1632,10,7.398174
1/28/82,107,1687,12,7.4313
1/29/82,97,1508,6,7.319202
1/30/82,102,1507,12,7.31854
1/31/82,87,1385,8,7.234177
2/1/82,119,1632,10,7.398174
2/2/82,107,1687,12,7.4313
2/3/82,97,1508,6,7.319202
2/4/82,102,1507,12,7.31854
2/5/82,87,1385,8,7.234177
2/6/82,119,1632,10,7.398174
2/7/82,107,1687,12,7.4313
2/8/82,97,1508,6,7.319202
2/9/82,102,1507,12,7.31854
2/10/82,87,1385,8,7.234177
2/11/82,119,1632,10,7.398174
2/12/82,107,1687,12,7.4313
2/13/82,97,1508,6,7.319202
2/14/82,102,1507,12,7.31854
2/15/82,87,1385,8,7.234177
2/16/82,119,1632,10,7.398174
2/17/82,107,1687,12,7.4313
2/18/82,97,1508,6,7.319202
2/19/82,102,1507,12,7.31854
2/20/82,87,1385,8,7.234177
2/21/82,119,1632,10,7.398174
2/22/82,107,1687,12,7.4313
2/23/82,97,1508,6,7.319202
2/24/82,102,1507,12,7.31854
2/25/82,87,1385,8,7.234177
2/26/82,119,1632,10,7.398174
2/27/82,107,1687,12,7.4313
2/28/82,97,1508,6,7.319202
3/1/82,102,1507,12,7.31854
3/2/82,87,1385,8,7.234177
3/3/82,119,1632,10,7.398174
3/4/82,107,1687,12,7.4313
3/5/82,97,1508,6,7.319202
3/6/82,102,1507,12,7.31854
3/7/82,87,1385,8,7.234177
3/8/82,119,1632,10,7.398174
3/9/82,107,1687,12,7.4313
3/10/82,97,1508,6,7.319202
3/11/82,102,1507,12,7.31854
3/12/82,87,1385,8,7.234177
3/13/82,119,1632,10,7.398174
3/14/82,107,1687,12,7.4313
3/15/82,97,1508,6,7.319202
3/16/82,102,1507,12,7.31854
3/17/82,87,1385,8,7.234177
3/18/82,119,1632,10,7.398174
3/19/82,107,1687,12,7.4313
3/20/82,97,1508,6,7.319202
3/21/82,102,1507,12,7.31854
3/22/82,87,1385,8,7.234177
3/23/82,119,1632,10,7.398174
3/24/82,107,1687,12,7.4313
3/25/82,97,1508,6,7.319202
3/26/82,102,1507,12,7.31854
3/27/82,87,1385,8,7.234177
3/28/82,119,1632,10,7.398174
3/29/82,107,1687,12,7.4313
3/30/82,97,1508,6,7.319202
3/31/82,102,1507,12,7.31854
4/1/82,87,1385,8,7.234177
4/2/82,119,1632,10,7.398174
4/3/82,107,1687,12,7.4313
4/4/82,97,1508,6,7.319202
4/5/82,102,1507,12,7.31854
4/6/82,87,1385,8,7.234177
4/7/82,119,1632,10,7.398174
4/8/82,107,1687,12,7.4313
4/9/82,97,1508,6,7.319202
4/10/82,102,1507,12,7.31854
4/11/82,87,1385,8,7.234177
4/12/82,119,1632,10,7.398174
4/13/82,107,1687,12,7.4313
4/14/82,97,1508,6,7.319202
4/15/82,102,1507,12,7.31854
4/16/82,87,1385,8,7.234177
4/17/82,119,1632,10,7.398174
4/18/82,107,1687,12,7.4313
4/19/82,97,1508,6,7.319202
4/20/82,102,1507,12,7.31854
4/21/82,87,1385,8,7.234177
4/22/82,119,1632,10,7.398174
4/23/82,107,1687,12,7.4313
4/24/82,97,1508,6,7.319202
4/25/82,102,1507,12,7.31854
4/26/82,87,1385,8,7.234177
4/27/82,119,1632,10,7.398174
4/28/82,107,1687,12,7.4313
4/29/82,97,1508,6,7.319202
4/30/82,102,1507,12,7.31854
5/1/82,87,1385,8,7.234177
5/2/82,119,1632,10,7.398174
5/3/82,107,1687,12,7.4313
5/4/82,97,1508,6,7.319202
5/5/82,102,1507,12,7.31854
5/6/82,87,1385,8,7.234177
5/7/82,119,1632,10,7.398174
5/8/82,107,1687,12,7.4313
5/9/82,97,1508,6,7.319202
5/10/82,102,1507,12,7.31854
5/11/82,87,1385,8,7.234177
5/12/82,119,1632,10,7.398174
5/13/82,107,1687,12,7.4313
5/14/82,97,1508,6,7.319202
5/15/82,102,1507,12,7.31854
5/16/82,87,1385,8,7.234177
5/17/82,119,1632,10,7.398174
5/18/82,107,1687,12,7.4313
5/19/82,97,1508,6,7.319202
5/20/82,102,1507,12,7.31854
5/21/82,87,1385,8,7.234177
5/22/82,119,1632,10,7.398174
5/23/82,107,1687,12,7.4313
5/24/82,97,1508,6,7.319202
5/25/82,102,1507,12,7.31854
5/26/82,87,1385,8,7.234177
5/27/82,119,1632,10,7.398174
5/28/82,107,1687,12,7.4313
5/29/82,97,1508,6,7.319202
5/30/82,102,1507,12,7.31854
5/31/82,87,1385,8,7.234177
6/1/82,119,1632,10,7.398174
6/2/82,107,1687,12,7.4313
6/3/82,97,1508,6,7.319202
6/4/82,102,1507,12,7.31854
6/5/82,87,1385,8,7.234177
6/6/82,119,1632,10,7.398174
6/7/82,107,1687,12,7.4313
6/8/82,97,1508,6,7.319202
6/9/82,102,1507,12,7.31854
6/10/82,87,1385,8,7.234177
6/11/82,119,1632,10,7.398174
6/12/82,107,1687,12,7.4313
6/13/82,97,1508,6,7.319202
6/14/82,102,1507,12,7.31854
6/15/82,87,1385,8,7.234177
6/16/82,119,1632,10,7.398174
6/17/82,107,1687,12,7.4313
6/18/82,97,1508,6,7.319202
6/19/82,102,1507,12,7.31854
6/20/82,87,1385,8,7.234177
6/21/82,119,1632,10,7.398174
6/22/82,107,1687,12,7.4313
6/23/82,97,1508,6,7.319202
6/24/82,102,1507,12,7.31854
6/25/82,87,1385,8,7.234177
6/26/82,119,1632,10,7.398174
6/27/82,107,1687,12,7.4313
6/28/82,97,1508,6,7.319202
6/29/82,102,1507,12,7.31854
6/30/82,87,1385,8,7.234177
7/1/82,119,1632,10,7.398174
7/2/82,107,1687,12,7.4313
7/3/82,97,1508,6,7.319202
7/4/82,102,1507,12,7.31854
7/5/82,87,1385,8,7.234177
7/6/82,119,1632,10,7.398174
7/7/82,107,1687,12,7.4313
7/8/82,97,1508,6,7.319202
7/9/82,102,1507,12,7.31854
7/10/82,87,1385,8,7.234177
7/11/82,119,1632,10,7.398174
7/12/82,107,1687,12,7.4313
7/13/82,97,1508,6,7.319202
7/14/82,102,1507,12,7.31854
7/15/82,87,1385,8,7.234177
7/16/82,119,1632,10,7.398174
7/17/82,107,1687,12,7.4313
7/18/82,97,1508,6,7.319202
7/19/82,102,1507,12,7.31854
7/20/82,87,1385,8,7.234177
7/21/82,119,1632,10,7.398174
7/22/82,107,1687,12,7.4313
7/23/82,97,1508,6,7.319202
7/24/82,102,1507,12,7.31854
7/25/82,87,1385,8,7.234177
7/26/82,119,1632,10,7.398174
7/27/82,107,1687,12,7.4313
7/28/82,97,1508,6,7.319202
7/29/82,102,1507,12,7.31854
7/30/82,87,1385,8,7.234177
7/31/82,119,1632,10,7.398174
8/1/82,107,1687,12,7.4313
8/2/82,97,1508,6,7.319202
8/3/82,102,1507,12,7.31854
8/4/82,87,1385,8,7.234177
8/5/82,119,1632,10,7.398174
8/6/82,107,1687,12,7.4313
8/7/82,97,1508,6,7.319202
8/8/82,102,1507,12,7.31854
8/9/82,87,1385,8,7.234177
8/10/82,119,1632,10,7.398174
8/11/82,107,1687,12,7.4313
8/12/82,97,1508,6,7.319202
8/13/82,102,1507,12,7.31854
8/14/82,87,1385,8,7.234177
8/15/82,119,1632,10,7.398174
8/16/82,107,1687,12,7.4313
8/17/82,97,1508,6,7.319202
8/18/82,102,1507,12,7.31854
8/19/82,87,1385,8,7.234177
8/20/82,119,1632,10,7.398174
8/21/82,107,1687,12,7.4313
8/22/82,97,1508,6,7.319202
8/23/82,102,1507,12,7.31854
8/24/82,87,1385,8,7.234177
8/25/82,119,1632,10,7.398174
8/26/82,107,1687,12,7.4313
8/27/82,97,1508,6,7.319202
8/28/82,102,1507,12,7.31854
8/29/82,87,1385,8,7.234177
8/30/82,119,1632,10,7.398174
8/31/82,107,1687,12,7.4313
9/1/82,97,1508,6,7.319202
9/2/82,102,1507,12,7.31854
9/3/82,87,1385,8,7.234177
9/4/82,119,1632,10,7.398174
9/5/82,107,1687,12,7.4313
9/6/82,97,1508,6,7.319202
9/7/82,102,1507,12,7.31854
9/8/82,87,1385,8,7.234177
9/9/82,119,1632,10,7.398174
9/10/82,107,1687,12,7.4313
9/11/82,97,1508,6,7.319202
9/12/82,102,1507,12,7.31854
9/13/82,87,1385,8,7.234177
9/14/82,119,1632,10,7.398174
9/15/82,107,1687,12,7.4313
9/16/82,97,1508,6,7.319202
9/17/82,102,1507,12,7.31854
9/18/82,87,1385,8,7.234177
9/19/82,119,1632,10,7.398174
9/20/82,107,1687,12,7.4313
9/21/82,97,1508,6,7.319202
9/22/82,102,1507,12,7.31854
9/23/82,87,1385,8,7.234177
9/24/82,119,1632,10,7.398174
9/25/82,107,1687,12,7.4313
9/26/82,97,1508,6,7.319202
9/27/82,102,1507,12,7.31854
9/28/82,87,1385,8,7.234177
9/29/82,119,1632,10,7.398174
9/30/82,107,1687,12,7.4313
10/1/82,97,1508,6,7.319202
10/2/82,102,1507,12,7.31854
10/3/82,87,1385,8,7.234177
10/4/82,119,1632,10,7.398174
10/5/82,107,1687,12,7.4313
10/6/82,97,1508,6,7.319202
10/7/82,102,1507,12,7.31854
10/8/82,87,1385,8,7.234177
10/9/82,119,1632,10,7.398174
10/10/82,107,1687,12,7.4313
10/11/82,97,1508,6,7.319202
10/12/82,102,1507,12,7.31854
10/13/82,87,1385,8,7.234177
10/14/82,119,1632,10,7.398174
10/15/82,107,1687,12,7.4313
10/16/82,97,1508,6,7.319202
10/17/82,102,1507,12,7.31854
10/18/82,87,1385,8,7.234177
10/19/82,119,1632,10,7.398174
10/20/82,107,1687,12,7.4313
10/21/82,97,1508,6,7.319202
10/22/82,102,1507,12,7.31854
10/23/82,87,1385,8,7.234177
10/24/82,119,1632,10,7.398174
10/25/82,107,1687,12,7.4313
10/26/82,97,1508,6,7.319202
10/27/82,102,1507,12,7.31854
10/28/82,87,1385,8,7.234177
10/29/82,119,1632,10,7.398174
10/30/82,107,1687,12,7.4313
10/31/82,97,1508,6,7.319202
11/1/82,102,1507,12,7.31854
11/2/82,87,1385,8,7.234177
11/3/82,119,1632,10,7.398174
11/4/82,107,1687,12,7.4313
11/5/82,97,1508,6,7.319202
11/6/82,102,1507,12,7.31854
11/7/82,87,1385,8,7.234177
11/8/82,119,1632,10,7.398174
11/9/82,107,1687,12,7.4313
11/10/82,97,1508,6,7.319202
11/11/82,102,1507,12,7.31854
11/12/82,87,1385,8,7.234177
11/13/82,119,1632,10,7.398174
11/14/82,107,1687,12,7.4313
11/15/82,97,1508,6,7.319202
11/16/82,102,1507,12,7.31854
11/17/82,87,1385,8,7.234177
11/18/82,119,1632,10,7.398174
11/19/82,107,1687,12,7.4313
11/20/82,97,1508,6,7.319202
11/21/82,102,1507,12,7.31854
11/22/82,87,1385,8,7.234177
11/23/82,119,1632,10,7.398174
11/24/82,107,1687,12,7.4313
11/25/82,97,1508,6,7.319202
11/26/82,102,1507,12,7.31854
11/27/82,87,1385,8,7.234177
11/28/82,119,1632,10,7.398174
11/29/82,107,1687,12,7.4313
11/30/82,97,1508,6,7.319202
12/1/82,102,1507,12,7.31854
12/2/82,87,1385,8,7.234177
12/3/82,119,1632,10,7.398174
12/4/82,107,1687,12,7.4313
12/5/82,97,1508,6,7.319202
12/6/82,102,1507,12,7.31854
12/7/82,87,1385,8,7.234177
12/8/82,119,1632,10,7.398174
12/9/82,107,1687,12,7.4313
12/10/82,97,1508,6,7.319202
12/11/82,102,1507,12,7.31854
12/12/82,87,1385,8,7.234177
12/13/82,119,1632,10,7.398174
12/14/82,107,1687,12,7.4313
12/15/82,97,1508,6,7.319202
12/16/82,102,1507,12,7.31854
12/17/82,87,1385,8,7.234177
12/18/82,119,1632,10,7.398174
12/19/82,107,1687,12,7.4313
12/20/82,97,1508,6,7.319202
12/21/82,102,1507,12,7.31854
12/22/82,87,1385,8,7.234177
12/23/82,119,1632,10,7.398174
12/24/82,107,1687,12,7.4313
12/25/82,97,1508,6,7.319202
12/26/82,102,1507,12,7.31854
12/27/82,87,1385,8,7.234177
12/28/82,119,1632,10,7.398174
12/29/82,107,1687,12,7.4313
12/30/82,97,1508,6,7.319202
12/31/82,102,1507,12,7.31854
1/1/83,87,1385,8,7.234177
1/2/83,119,1632,10,7.398174
1/3/83,107,1687,12,7.4313
1/4/83,97,1508,6,7.319202
1/5/83,102,1507,12,7.31854
1/6/83,87,1385,8,7.234177
1/7/83,119,1632,10,7.398174
1/8/83,107,1687,12,7.4313
1/9/83,97,1508,6,7.319202
1/10/83,102,1507,12,7.31854
1/11/83,87,1385,8,7.234177
1/12/83,119,1632,10,7.398174
1/13/83,107,1687,12,7.4313
1/14/83,97,1508,6,7.319202
1/15/83,102,1507,12,7.31854
1/16/83,87,1385,8,7.234177
1/17/83,119,1632,10,7.398174
1/18/83,107,1687,12,7.4313
1/19/83,97,1508,6,7.319202
1/20/83,102,1507,12,7.31854
1/21/83,87,1385,8,7.234177
1/22/83,119,1632,10,7.398174
1/23/83,107,1687,12,7.4313
1/24/83,97,1508,6,7.319202
1/25/83,102,1507,12,7.31854
1/26/83,87,1385,8,7.234177
1/27/83,119,1632,10,7.398174
1/28/83,107,1687,12,7.4313
1/29/83,97,1508,6,7.319202
1/30/83,102,1507,12,7.31854
1/31/83,87,1385,8,7.234177
2/1/83,119,1632,10,7.398174
2/2/83,107,1687,12,7.4313
2/3/83,97,1508,6,7.319202
2/4/83,102,1507,12,7.31854
2/5/83,87,1385,8,7.234177
2/6/83,119,1632,10,7.398174
2/7/83,107,1687,12,7.4313
2/8/83,97,1508,6,7.319202
2/9/83,102,1507,12,7.31854
2/10/83,87,1385,8,7.234177
2/11/83,119,1632,10,7.398174
2/12/83,107,1687,12,7.4313
2/13/83,97,1508,6,7.319202
2/14/83,102,1507,12,7.31854
2/15/83,87,1385,8,7.234177
2/16/83,119,1632,10,7.398174
2/17/83,107,1687,12,7.4313
2/18/83,97,1508,6,7.319202
2/19/83,102,1507,12,7.31854
2/20/83,87,1385,8,7.234177
2/21/83,119,1632,10,7.398174
2/22/83,107,1687,12,7.4313
2/23/83,97,1508,6,7.319202
2/24/83,102,1507,12,7.31854
2/25/83,87,1385,8,7.234177
2/26/83,119,1632,10,7.398174
2/27/83,107,1687,12,7.4313
2/28/83,97,1508,6,7.319202
3/1/83,102,1507,12,7.31854
3/2/83,87,1385,8,7.234177
3/3/83,119,1632,10,7.398174
3/4/83,107,1687,12,7.4313
3/5/83,97,1508,6,7.319202
3/6/83,102,1507,12,7.31854
3/7/83,87,1385,8,7.234177
3/8/83,119,1632,10,7.398174
3/9/83,107,1687,12,7.4313
3/10/83,97,1508,6,7.319202
3/11/83,102,1507,12,7.31854
3/12/83,87,1385,8,7.234177
3/13/83,119,1632,10,7.398174
3/14/83,107,1687,12,7.4313
3/15/83,97,1508,6,7.319202
3/16/83,102,1507,12,7.31854
3/17/83,87,1385,8,7.234177
3/18/83,119,1632,10,7.398174
3/19/83,107,1687,12,7.4313
3/20/83,97,1508,6,7.319202
3/21/83,102,1507,12,7.31854
3/22/83,87,1385,8,7.234177
3/23/83,119,1632,10,7.398174
3/24/83,107,1687,12,7.4313
3/25/83,97,1508,6,7.319202
3/26/83,102,1507,12,7.31854
3/27/83,87,1385,8,7.234177
3/28/83,119,1632,10,7.398174
3/29/83,107,1687,12,7.4313
3/30/83,97,1508,6,7.319202
3/31/83,102,1507,12,7.31854
4/1/83,87,1385,8,7.234177
4/2/83,119,1632,10,7.398174
4/3/83,107,1687,12,7.4313
4/4/83,97,1508,6,7.319202
4/5/83,102,1507,12,7.31854
4/6/83,87,1385,8,7.234177
4/7/83,119,1632,10,7.398174
4/8/83,107,1687,12,7.4313
4/9/83,97,1508,6,7.319202
4/10/83,102,1507,12,7.31854
4/11/83,87,1385,8,7.234177
4/12/83,119,1632,10,7.398174
4/13/83,107,1687,12,7.4313
4/14/83,97,1508,6,7.319202
4/15/83,102,1507,12,7.31854
4/16/83,87,1385,8,7.234177
4/17/83,119,1632,10,7.398174
4/18/83,107,1687,12,7.4313
4/19/83,97,1508,6,7.319202
4/20/83,102,1507,12,7.31854
4/21/83,87,1385,8,7.234177
4/22/83,119,1632,10,7.398174
4/23/83,107,1687,12,7.4313
4/24/83,97,1508,6,7.319202
4/25/83,102,1507,12,7.31854
4/26/83,87,1385,8,7.234177
4/27/83,119,1632,10,7.398174
4/28/83,107,1687,12,7.4313
4/29/83,97,1508,6,7.319202
4/30/83,102,1507,12,7.31854
5/1/83,87,1385,8,7.234177
5/2/83,119,1632,10,7.398174
5/3/83,107,1687,12,7.4313
5/4/83,97,1508,6,7.319202
5/5/83,102,1507,12,7.31854
5/6/83,87,1385,8,7.234177
5/7/83,119,1632,10,7.398174
5/8/83,107,1687,12,7.4313
5/9/83,97,1508,6,7.319202
5/10/83,102,1507,12,7.31854
5/11/83,87,1385,8,7.234177
5/12/83,119,1632,10,7.398174
5/13/83,107,1687,12,7.4313
5/14/83,97,1508,6,7.319202
5/15/83,102,1507,12,7.31854
5/16/83,87,1385,8,7.234177
5/17/83,119,1632,10,7.398174
5/18/83,107,1687,12,7.4313
5/19/83,97,1508,6,7.319202
5/20/83,102,1507,12,7.31854
5/21/83,87,1385,8,7.234177
5/22/83,119,1632,10,7.398174
5/23/83,107,1687,12,7.4313
5/24/83,97,1508,6,7.319202
5/25/83,102,1507,12,7.31854
5/26/83,87,1385,8,7.234177
5/27/83,119,1632,10,7.398174
5/28/83,107,1687,12,7.4313
5/29/83,97,1508,6,7.319202
5/30/83,102,1507,12,7.31854
5/31/83,87,1385,8,7.234177
6/1/83,119,1632,10,7.398174
6/2/83,107,1687,12,7.4313
6/3/83,97,1508,6,7.319202
6/4/83,102,1507,12,7.31854
6/5/83,87,1385,8,7.234177
6/6/83,119,1632,10,7.398174
6/7/83,107,1687,12,7.4313
6/8/83,97,1508,6,7.319202
6/9/83,102,1507,12,7.31854
6/10/83,87,1385,8,7.234177
6/11/83,119,1632,10,7.398174
6/12/83,107,1687,12,7.4313
6/13/83,97,1508,6,7.319202
6/14/83,102,1507,12,7.31854
6/15/83,87,1385,8,7.234177
6/16/83,119,1632,10,7.398174
6/17/83,107,1687,12,7.4313
6/18/83,97,1508,6,7.319202
6/19/83,102,1507,12,7.31854
6/20/83,87,1385,8,7.234177
6/21/83,119,1632,10,7.398174
6/22/83,107,1687,12,7.4313
6/23/83,97,1508,6,7.319202
6/24/83,102,1507,12,7.31854
6/25/83,87,1385,8,7.234177
6/26/83,119,1632,10,7.398174
6/27/83,107,1687,12,7.4313
6/28/83,97,1508,6,7.319202
6/29/83,102,1507,12,7.31854
6/30/83,87,1385,8,7.234177
7/1/83,119,1632,10,7.398174
7/2/83,107,1687,12,7.4313
7/3/83,97,1508,6,7.319202
7/4/83,102,1507,12,7.31854
7/5/83,87,1385,8,7.234177
7/6/83,119,1632,10,7.398174
7/7/83,107,1687,12,7.4313
7/8/83,97,1508,6,7.319202
7/9/83,102,1507,12,7.31854
7/10/83,87,1385,8,7.234177
7/11/83,119,1632,10,7.398174
7/12/83,107,1687,12,7.4313
7/13/83,97,1508,6,7.319202
7/14/83,102,1507,12,7.31854
7/15/83,87,1385,8,7.234177
7/16/83,119,1632,10,7.398174
7/17/83,107,1687,12,7.4313
7/18/83,97,1508,6,7.319202
7/19/83,102,1507,12,7.31854
7/20/83,87,1385,8,7.234177
7/21/83,119,1632,10,7.398174
7/22/83,107,1687,12,7.4313
7/23/83,97,1508,6,7.319202
7/24/83,102,1507,12,7.31854
7/25/83,87,1385,8,7.234177
7/26/83,119,1632,10,7.398174
7/27/83,107,1687,12,7.4313
7/28/83,97,1508,6,7.319202
7/29/83,102,1507,12,7.31854
7/30/83,87,1385,8,7.234177
7/31/83,119,1632,10,7.398174
8/1/83,107,1687,12,7.4313
8/2/83,97,1508,6,7.319202
8/3/83,102,1507,12,7.31854
8/4/83,87,1385,8,7.234177
8/5/83,119,1632,10,7.398174
8/6/83,107,1687,12,7.4313
8/7/83,97,1508,6,7.319202
8/8/83,102,1507,12,7.31854
8/9/83,87,1385,8,7.234177
8/10/83,119,1632,10,7.398174
8/11/83,107,1687,12,7.4313
8/12/83,97,1508,6,7.319202
8/13/83,102,1507,12,7.31854
8/14/83,87,1385,8,7.234177
8/15/83,119,1632,10,7.398174
8/16/83,107,1687,12,7.4313
8/17/83,97,1508,6,7.319202
8/18/83,102,1507,12,7.31854
8/19/83,87,1385,8,7.234177
8/20/83,119,1632,10,7.398174
8/21/83,107,1687,12,7.4313
8/22/83,97,1508,6,7.319202
8/23/83,102,1507,12,7.31854
8/24/83,87,1385,8,7.234177
8/25/83,119,1632,10,7.398174
8/26/83,107,1687,12,7.4313
8/27/83,97,1508,6,7.319202
8/28/83,102,1507,12,7.31854
8/29/83,87,1385,8,7.234177
8/30/83,119,1632,10,7.398174
8/31/83,107,1687,12,7.4313
9/1/83,97,1508,6,7.319202
9/2/83,102,1507,12,7.31854
9/3/83,87,1385,8,7.234177
9/4/83,119,1632,10,7.398174
9/5/83,107,1687,12,7.4313
9/6/83,97,1508,6,7.319202
9/7/83,102,1507,12,7.31854
9/8/83,87,1385,8,7.234177
9/9/83,119,1632,10,7.398174
9/10/83,107,1687,12,7.4313
9/11/83,97,1508,6,7.319202
9/12/83,102,1507,12,7.31854
9/13/83,87,1385,8,7.234177
9/14/83,119,1632,10,7.398174
9/15/83,107,1687,12,7.4313
9/16/83,97,1508,6,7.319202
9/17/83,102,1507,12,7.31854
9/18/83,87,1385,8,7.234177
9/19/83,119,1632,10,7.398174
9/20/83,107,1687,12,7.4313
9/21/83,97,1508,6,7.319202
9/22/83,102,1507,12,7.31854
9/23/83,87,1385,8,7.234177
9/24/83,119,1632,10,7.398174
9/25/83,107,1687,12,7.4313
9/26/83,97,1508,6,7.319202
9/27/83,102,1507,12,7.31854
9/28/83,87,1385,8,7.234177
9/29/83,119,1632,10,7.398174
9/30/83,107,1687,12,7.4313
10/1/83,97,1508,6,7.319202
10/2/83,102,1507,12,7.31854
10/3/83,87,1385,8,7.234177
10/4/83,119,1632,10,7.398174
10/5/83,107,1687,12,7.4313
10/6/83,97,1508,6,7.319202
10/7/83,102,1507,12,7.31854
10/8/83,87,1385,8,7.234177
10/9/83,119,1632,10,7.398174
10/10/83,107,1687,12,7.4313
10/11/83,97,1508,6,7.319202
10/12/83,102,1507,12,7.31854
10/13/83,87,1385,8,7.234177
10/14/83,119,1632,10,7.398174
10/15/83,107,1687,12,7.4313
10/16/83,97,1508,6,7.319202
10/17/83,102,1507,12,7.31854
10/18/83,87,1385,8,7.234177
10/19/83,119,1632,10,7.398174
10/20/83,107,1687,12,7.4313
10/21/83,97,1508,6,7.319202
10/22/83,102,1507,12,7.31854
10/23/83,87,1385,8,7.234177
10/24/83,119,1632,10,7.398174
10/25/83,107,1687,12,7.4313
10/26/83,97,1508,6,7.319202
10/27/83,102,1507,12,7.31854
10/28/83,87,1385,8,7.234177
10/29/83,119,1632,10,7.398174
10/30/83,107,1687,12,7.4313
10/31/83,97,1508,6,7.319202
11/1/83,102,1507,12,7.31854
11/2/83,87,1385,8,7.234177
11/3/83,119,1632,10,7.398174
11/4/83,107,1687,12,7.4313
11/5/83,97,1508,6,7.319202
11/6/83,102,1507,12,7.31854
11/7/83,87,1385,8,7.234177
11/8/83,119,1632,10,7.398174
11/9/83,107,1687,12,7.4313
11/10/83,97,1508,6,7.319202
11/11/83,102,1507,12,7.31854
11/12/83,87,1385,8,7.234177
11/13/83,119,1632,10,7.398174
